37081.0000	E500	A71	3000000
37081.0000	E500	A51	3000000
86939.0000	E487	E413	2500001
87190.0000	H921	E413	250001
87504.0000	G748	E439	1250001
87516.0000	G748	E481	1750001
87544.0000	A42	E481	1249999
87750.0000	H1012	E413	249998
91950.5000	H1017	E473	2875001
92409.5000	G722	E473	124999
93120.0000	H1017	K1019	250001
93260.0000	G733	K1019	250001
94140.0000	E418	E439	250001
94191.0000	E418	E439	499996
94196.0000	E418	E439	1250000
94311.0000	H895	H844	3000000
94791.0000	H902	H872	3000000
95636.0000	B191	E437	1750001
96601.5000	E508	K1026	625001
96790.0000	G703	H826	2750001
96860.0000	G703	H826	249999
97221.0000	D403	K1026	500001
97545.0000	D403	K1026	1500000
97549.5000	D403	K1026	1124998
99705.0000	G707	K1019	1500000
99710.5000	G707	K1019	1375001
99814.0000	E423	E437	1249999
100301.0000	E424	A23	3000000
100304.0000	E424	A55	1250001
100361.0000	F561	H925	3000000
101059.5000	H858	K1019	125001
101650.0000	A23	A32	3000000
102605.5000	A32	A119	1625001
102654.5000	A32	A119	1374999
103831.0000	A32	A17	3000000
104429.5000	D313	K1019	125001
104561.0000	A32	A43	3000000
104749.5000	C257	K1019	124995
113215.5000	A32	A55	1500001
113216.5000	A32	A55	249998

