2172.5000	A6	A32	1000001
7009.5000	H883	A17	125001
7009.5000	H894	A17	125001
8480.0000	H883	A17	250001
31777.0000	F534	A140	1999999
32186.5000	F534	A32	1999999
32379.0000	F534	A17	0
32380.5000	F534	A17	375001
32517.0000	A32	F562	1999999
32557.0000	A32	F639	1999999
33104.5000	A124	E428	1375001
33870.0000	A124	A17	250001
37521.0000	E500	A17	375001
37522.0000	E500	A17	250001
37783.5000	G806	E466	1125001
39550.0000	H935	E466	250001
40120.0000	F534	A17	249992
40501.0000	H1003	A102	500001
40825.0000	G764	A102	1499998
52601.5000	F531	E466	624997
87381.5000	A129	E428	624998

