31909.5000	G722	A32	250001
35891.0000	G682	G668	3000000
37079.5000	G726	A32	250001
37086.5000	G726	G691	1874999
37094.0000	G726	G787	3749998
37600.0000	H960	G726	250001
38322.5000	C214	H939	875001
38542.5000	F647	H939	875001
38624.0000	C214	H939	1249996
38624.5000	C214	H939	125001
38866.5000	G719	G726	1875000
38867.5000	G719	G726	250001
39975.0000	H984	E501	1500001
40311.0000	F515	H939	499999
45214.0000	H960	E501	1250001
45670.0000	H960	E501	249998
46721.0000	G719	G755	500001
47824.0000	G717	G725	1250001
47824.0000	G717	G773	1250001
48761.0000	G806	G773	468750
48761.0000	G806	G725	468750
48762.0000	G806	G725	156247
48762.0000	G806	G773	156247
51765.5000	H892	G755	1500001
51769.5000	H892	G755	999998
55723.0000	A58	G704	937499
59503.0000	C252	K1018	937499
62853.0000	C252	K1027	937499
79258.5000	A58	A32	0
79268.5000	A58	A32	2499998

