88161.0000	G707	A96	3000000
93191.0000	A84	A58	3000000
95208.0000	A2	A70	2250001
95552.0000	A110	A70	749999
108831.0000	G720	A32	562501
108838.5000	A110	E505	2375001
108841.0000	G720	A78	3000000
108841.0000	G720	A99	3000000
108841.0000	G720	A32	2437499
108841.0000	G720	A72	3000000
110331.5000	G707	E505	624999
111555.5000	H832	F526	1625001
113224.5000	F622	F526	1374999
115064.5000	F590	A137	1375001
116961.0000	A33	A137	500001
118153.0000	H860	A64	1000001
118290.0000	H860	A18	250001
118450.0000	A110	A137	249996
118454.0000	A110	A137	1000000
119275.5000	A14	A18	1500001
119280.5000	A14	A18	1249998
124661.0000	F531	F551	3000000
126341.0000	G689	A148	3000000
169179.0000	A32	A130	2500001
169301.0000	A32	A130	499999
171435.5000	A76	A64	1500001
171437.5000	A76	A64	499998

