87551.0000	A17	E508	3000000
88851.0000	G682	A86	3000000
89198.5000	A13	A68	2375001
89311.5000	A13	A68	624999
89667.0000	A84	A72	2000001
116164.5000	E437	E444	1375001
117221.0000	A83	F552	3000000
119880.0000	A126	A145	2750001
122563.0000	A13	A72	999999
124500.0000	A96	A145	249999
128641.0000	A126	A127	3000000
172159.5000	G682	G770	125001
175701.5000	A96	F518	625001
182595.5000	A17	E444	1500001
182596.0000	A17	E444	124998
198825.5000	A83	F518	1500001
198829.0000	A83	F518	874998
201060.0000	H913	A32	375001
202551.0000	G698	G770	500001
203505.0000	E437	G770	1500000
203505.5000	E437	G770	125001
204168.5000	A17	A32	0
204173.0000	A17	A32	1125001
206019.0000	A96	G770	0
206023.0000	A96	G770	1000001
206301.0000	H939	G770	499996
210701.0000	A96	A88	3000000
212030.0000	H869	K1020	250001
214041.0000	A37	A11	3000000
215951.0000	H968	K1020	500001
219047.5000	A37	F658	2125001
258911.0000	H882	F552	3000000
260792.0000	H939	K1020	749996
265814.0000	A88	A32	1499998
266762.5000	A37	F658	874999
273111.0000	A32	A127	3000000

