91501.0000	A95	A3	3000000
91544.0000	A95	A32	1312501
91551.0000	A95	A32	1687499
91554.5000	A32	A95	375001
91585.5000	A32	A95	1500001
91590.0000	A32	A95	1124998
92502.0000	A32	G807	750001
92585.5000	A32	G807	1500001
92588.5000	A32	G807	749998
101917.5000	G772	G764	2125001
101962.5000	G772	G764	874999
107181.0000	A32	A130	3000000
116831.0000	A32	F516	3000000
117911.0000	B178	E438	3000000
119420.5000	D392	H836	375001
120475.5000	D370	H836	1500001
120480.0000	D370	H836	1124998
127521.0000	H954	G747	3000000
171321.0000	A32	E449	500001
201585.5000	E504	E449	1500001
201586.5000	E504	E449	250001
201642.0000	A28	E449	749997
208776.0000	F595	A24	1750001
210144.0000	A28	A24	1249999
210457.5000	A95	A118	2125001
210592.5000	A51	A118	874999

