34321.0000	F550	F570	3000000
102411.0000	F611	A70	3000000
102421.0000	F611	A66	3000000
108435.0000	A98	A83	1500001
113480.0000	F647	A97	250001
116271.0000	A98	A105	3000000
116819.0000	H1017	A31	2500001
117001.0000	F596	A131	3000000
117155.5000	F557	A42	1625001
118355.0000	E489	A83	1499999
119869.5000	H881	A129	125001
119869.5000	H881	A97	125001
121195.0000	A130	A97	1500000
121195.5000	A130	A129	1500001
121201.0000	A130	A129	1374998
121202.5000	A130	A97	1874998
167780.0000	A97	A32	3000000
169361.0000	A32	A31	499999
180911.0000	H1015	A61	3000000
196311.0000	F557	A85	3000000
252534.5000	A32	A42	1374999
252741.0000	A32	A121	3000000

