37081.0000	E500	A71	3000000
37081.0000	E500	A51	3000000
87190.0000	H921	E413	250001
87753.5000	H1012	E413	1125001
92185.0000	B189	E413	1500000
92188.5000	B189	E413	874998
96601.5000	E508	K1026	625001
97221.0000	D403	K1026	500001
97545.0000	D403	K1026	1500000
97549.5000	D403	K1026	1124998
100304.0000	E424	A55	1250001
107366.5000	A84	A43	1875001
111763.5000	A2	A43	1124999
115162.5000	E442	A17	875001
115345.5000	E442	A55	1500001
115346.5000	E442	A55	249998
117985.5000	A121	A17	1500001
117988.0000	A121	A17	624998
123304.5000	E496	A119	1375001
125145.5000	A42	A119	1500001
125146.0000	A42	A119	124998
129263.5000	H1012	A23	1125001
129792.5000	E475	A23	875001
130081.0000	G707	A23	500001
131481.5000	A26	A23	625000

