4423.5000	A142	A14	1125001
4465.0000	A142	A14	1500001
5560.5000	G741	A14	374998
9961.0000	A145	A13	3000000
34710.0000	H902	K1019	250001
36249.5000	C212	K1019	125001
37420.5000	H902	K1019	375001
38759.0000	A142	K1019	0
38760.5000	A142	K1019	375001
39015.5000	A99	F554	1625001
39140.5000	A99	A32	375001
39147.5000	A99	A32	1750001
39151.0000	A99	A115	3000000
39404.5000	A99	F554	1374999
42421.5000	A14	A32	874998
45409.5000	E450	K1019	125001
46091.0000	A47	A99	3000000
48230.0000	C245	K1019	250001
49239.0000	F534	K1019	0
49239.5000	F534	K1019	125001
58901.0000	A53	K1019	375001
74619.5000	C212	K1019	125001
75609.5000	D313	K1019	125001
77209.5000	C237	K1019	125001
80359.0000	C271	K1019	0
80359.5000	C271	K1019	125001
80679.5000	H883	K1019	124986
80680.0000	H883	K1019	125001
81010.0000	H893	K1019	250001
81979.5000	F587	K1019	62497
119578.0000	G794	G811	2250001
125042.0000	H933	G811	749999

