35317.0000	H864	A32	2125001
39813.0000	G732	G696	1000001
41410.5000	G732	A77	374999
44432.0000	G732	A135	749998
45080.5000	A68	H938	374999
45082.0000	A68	H861	749998
48060.5000	G732	A10	374999
48611.0000	E503	A117	3000000
51795.5000	G777	G696	1500001
51797.5000	G777	G696	499998
89692.0000	G777	A91	749998
97000.5000	G777	G797	374999
98990.5000	G777	G667	374999
106820.0000	G793	E415	250001
106929.5000	G793	E415	124998
109992.0000	G793	A131	749998
110049.5000	G793	G703	125001
110181.5000	A117	A32	874999
110379.5000	G793	E490	125001
112340.0000	A32	A27	250001
117225.0000	A32	A69	1500001
118055.0000	A32	A69	1499999
122810.5000	G732	F640	374999
122900.0000	G732	G703	187500
122900.5000	G732	G703	62498
128850.5000	D393	H956	374999
130652.0000	A31	G788	749998
136010.5000	C209	H895	374999
171262.0000	G783	A84	749998

