37079.0000	E500	A51	2493457
37079.0000	E500	A71	2493457
37081.5000	E500	A71	506543
37081.5000	E500	A51	506543
101099.5000	D313	K1026	125001
101860.5000	H986	K1026	375001
107366.5000	A84	A43	1875001
109559.5000	G677	K1026	125001
111762.5000	A2	A43	821492
111764.0000	A2	A43	303507
117719.0000	G758	A55	2493457
117719.5000	G758	A55	125001
119419.5000	G803	A55	78035
119421.0000	G803	A55	303507
119509.0000	G809	K1026	0
119511.0000	G809	K1026	500001
119582.0000	H832	A17	750001
120480.0000	H888	E413	250001
123304.5000	E496	A119	1375001
125831.0000	A67	A119	500001
128239.5000	D325	K1026	56803
128240.0000	D325	K1026	125001
129770.0000	A84	A119	140217
129774.0000	A84	A119	984781
130643.0000	A26	A17	1000001
131485.5000	A26	A23	1625001
131673.5000	A26	A23	1071492
131675.0000	A26	A23	303507
137751.5000	H858	E413	625001
144919.5000	G786	K1026	125001
145771.0000	H858	E413	500001
147699.0000	H858	K1026	0
147700.0000	H858	K1026	250001
172750.0000	A43	A32	3000000
173172.5000	A84	H844	875001
173414.5000	A84	E439	1375001
175770.5000	A32	A17	265217
175774.5000	A32	A17	984781
176072.0000	A67	A50	750001
180070.5000	E418	E439	375001
180360.5000	H902	K1026	375001
180600.5000	E418	E439	265217
180604.5000	E418	E439	984781
188824.0000	H895	H844	1250001
188869.0000	H895	H844	0
188872.5000	H895	H844	874998
190419.0000	D325	K1026	0
190419.5000	D325	K1026	125001
191819.0000	H986	H893	2493457
191821.5000	H986	H893	506543
194139.5000	A67	A50	125001
194271.0000	A67	A50	500001
195269.0000	C283	K1026	0
195270.5000	C283	K1026	375001
196981.0000	A67	A50	452088
196986.0000	A67	A50	1172909
207249.0000	A26	E413	0
207251.0000	A26	E413	500001
207479.0000	F539	K1026	0
207481.0000	F539	K1026	443187
210369.0000	E418	E413	0
210373.5000	E418	E413	1124996
214599.0000	H902	E481	2493457
214600.0000	H902	E481	250001
257919.0000	A32	E481	0
257920.0000	A32	E481	250001
260009.0000	G803	E481	0
260009.5000	G803	E481	6541

