43826.5000	H887	G694	1875001
82751.0000	F611	A62	3000000
87349.5000	H947	A32	250001
87361.0000	H947	H893	3000000
87361.0000	H947	H1009	3000000
87361.0000	H947	H901	3000000
87361.0000	H947	H865	3000000
87361.0000	H947	H848	3000000
87694.0000	E505	A13	1218749
88384.0000	E505	G795	1218749
88654.0000	E505	A22	1218749
91964.0000	H838	A73	1218749
92083.0000	H838	A64	1000001
97194.0000	G800	E425	1218749
97194.0000	G800	A33	1218749
97242.5000	A33	A32	1125001
97249.0000	E425	A32	2749999
97291.0000	G800	E456	3000000
97325.0000	G800	A147	1500001
97585.5000	G800	A64	1500001
97587.5000	G800	A64	499998
97624.0000	G800	G761	1218749
97906.0000	H932	H871	1750001
98121.0000	G800	E500	3000000
98491.5000	A32	A147	609375
98493.0000	A32	A147	328122
98884.0000	H947	H871	1249999
99240.5000	G800	G736	2875001
99249.5000	G800	E449	2625001
99300.5000	G800	E449	374999
99309.5000	G800	G736	124999
99691.0000	A32	G718	3000000
100051.0000	G800	G787	3000000
100250.5000	H1002	E459	375001
100874.0000	G800	E436	1218749
110695.5000	A32	E459	1500001
110700.0000	A32	E459	1124998
113301.0000	F611	A121	3000000
114200.0000	G807	A80	250001
115559.0000	G714	A119	2500001
115960.5000	F530	A142	2875001
121570.0000	C290	H925	250001
122401.5000	D384	H925	609375
122403.0000	D384	H925	359373
129250.5000	H845	G802	375001
129274.0000	H845	G802	1218750
129277.5000	H845	G802	843747
132001.0000	D384	H947	3000000
195941.0000	G800	A119	499999
212550.5000	E442	A80	375001

