37081.0000	E500	A71	3000000
37081.0000	E500	A51	3000000
87190.0000	H921	E413	250001
92185.5000	B189	E413	1500001
92190.5000	B189	E413	1249998
97221.0000	D403	K1026	500001
97545.5000	D403	K1026	1500001
97549.5000	D403	K1026	999998
100304.0000	E424	A55	1250001
107366.5000	A84	A43	1875001
111763.5000	A2	A43	1124999
117055.5000	A74	A55	1500001
117056.5000	A74	A55	249998
117991.0000	A121	A17	3000000
123304.5000	E496	A119	1375001
125145.5000	A42	A119	1500001
125146.0000	A42	A119	124998
130081.0000	G707	A23	500001
131485.5000	A26	A23	1500001
131672.0000	A26	A23	750000
131673.0000	A26	A23	249998

