41901.0000	A8	A98	500001
41901.0000	A134	A98	500001
42414.5000	A44	G745	1375001
42415.0000	G741	G745	1500001
42596.5000	F587	F531	1875001
42596.5000	A44	F587	1875001
42596.5000	F531	F587	1875001
42596.5000	A44	F531	1875001
42875.0000	G741	G745	1499999
46088.5000	G681	A98	2375001
51911.0000	C280	F637	3000000
52333.5000	A28	F531	1124999
93167.5000	G681	A67	2125001
93172.5000	G706	A67	874999
108089.0000	G789	A11	2500001
111649.5000	A37	A24	125001
111931.0000	G682	A11	499999
118591.0000	A119	A84	3000000
119049.5000	A147	A98	124998
119311.0000	A147	A133	3000000
122991.0000	E411	E496	3000000
127673.5000	A44	F587	1124999
127871.0000	A40	A12	3000000
127871.0000	A12	A40	3000000
127920.5000	E427	A32	3000000

