2720.0000	F559	K1022	250001
7911.0000	D313	H1012	3000000
9591.0000	A139	A123	3000000
12561.0000	G702	F642	3000000
25529.5000	H937	K1022	125001
32179.5000	C246	K1022	125001
37816.5000	E432	E443	1875001
38203.0000	F642	A32	1250001
39731.0000	A78	A61	3000000
40031.0000	F542	G708	3000000
44099.0000	G749	K1022	0
44100.0000	G749	K1022	250001
44211.0000	F652	F575	3000000
45095.5000	F559	A116	1625001
45599.5000	F542	A38	125001
45671.0000	H850	K1022	500001
45970.5000	C304	K1022	375000
46459.0000	C304	K1022	0
46460.5000	C304	K1022	375001
48124.5000	F559	A116	1374999
49079.5000	H985	K1022	125001
49619.5000	G670	K1022	125001
50001.0000	A78	E509	3000000
70061.0000	G722	K1022	500001
74909.0000	G722	K1022	0
74910.0000	G722	K1022	250001
82700.0000	A73	K1022	187501
88309.5000	C304	K1022	62493
92848.5000	H874	H1009	2375001
92982.0000	A73	A38	750001
93965.5000	H850	A14	1625001
94032.0000	H850	A29	750001
94356.0000	G755	G800	1749999
94405.0000	G800	A32	1749999
94604.0000	H850	A115	1250001
94716.0000	A139	A82	1749999
94991.0000	A32	A115	499998
95566.0000	A79	A60	1749999
95585.0000	H874	F588	1500001
96006.0000	A32	E506	1750001
97293.0000	E476	A110	1000001
97405.5000	A78	A81	1625001
97875.5000	A139	A110	1500001
97969.5000	A139	A8	2625001
97989.5000	A139	A14	124998
98030.0000	E476	A38	249994
98033.0000	E476	A38	750000
98121.0000	A32	A31	3000000
98885.0000	A32	F588	1499999
99030.5000	F652	A22	375001
99405.5000	G702	G794	1625001
99494.5000	G702	G794	1374999
100239.5000	A78	A81	124998
101833.0000	A32	E506	1000001
101860.0000	A32	E506	249998
107436.0000	A78	F569	1749999
107555.0000	A78	H928	1500001
109130.0000	A78	H928	249998
109763.5000	A64	E443	1124999
110320.0000	F598	A22	250001
113671.0000	A139	A110	499998
114670.5000	A139	A8	374999
115627.0000	F602	A18	2000001
116052.0000	G757	A22	750001
116300.5000	E454	A22	374996
117083.0000	F626	A18	999999
117386.0000	E454	F649	1749999
120061.5000	G722	A29	625001
120130.5000	G722	A29	374997
126576.0000	G749	F651	1749999
132861.5000	C246	H1009	624999
138251.0000	G749	G664	3000000
203016.0000	G757	F659	1749999
209746.0000	G808	A10	1749999

