88541.0000	A71	H1008	3000000
113852.0000	H954	A151	750001
113852.0000	H834	A151	750001
114232.0000	E415	A151	750001
114272.0000	E413	A151	750000
114985.5000	G796	A102	1500001
114991.0000	G712	A102	3000000
123225.5000	A3	A47	1500001
123231.0000	F610	A47	3000000
124019.0000	A106	A22	0
124035.5000	A106	A22	1500001
124038.5000	E466	A22	2250001
125439.5000	E443	E433	125001
125795.5000	H902	H968	1500001
125801.0000	H998	H968	3000000
126486.0000	H848	H955	1750001
126942.0000	A140	A48	750001
126945.0000	A112	A48	1500001
127952.0000	H892	A48	749998
128425.5000	F559	A20	1500001
128428.0000	A20	A32	2343751
128429.0000	F559	A32	2531251

