1860.0000	A79	A32	375001
6668.5000	A79	A140	2375001
7063.0000	A141	H820	3500001
7072.0000	A141	A32	3375000
7073.0000	A141	A32	250001
7128.0000	A141	A122	2249999
7387.0000	A141	E460	4499998
7701.0000	A122	A32	687498
8046.5000	A141	A101	4375001
8481.0000	G707	A148	3000000
8520.0000	G707	A42	2750001
8793.5000	A24	A140	1125000
8797.5000	A24	A140	999997
8841.5000	G707	H820	625001
9300.5000	H898	H820	374996
9649.5000	A32	A101	124997
31810.0000	A32	A42	249999
101830.5000	A51	A76	2875001
101831.5000	A77	A76	124999

