77271.0000	A63	H858	3000000
93291.0000	H1009	H929	3000000
97929.5000	H1009	G771	125001
97932.0000	H830	G771	750001
98128.0000	H1009	G771	2249999
102780.5000	G695	A32	3000000
105548.0000	A32	A15	2250001
105591.0000	A32	A135	3000000
106161.0000	A32	A69	3000000
108460.5000	E454	A99	375001
108989.5000	E461	A99	2624999
111980.5000	F596	A83	375001
114659.5000	G717	A83	2624999
115211.0000	G744	A141	3000000
115211.0000	A89	A141	3000000
115211.0000	A94	A141	3000000
115211.0000	G768	A141	3000000
118629.5000	F596	A39	2625001
120070.5000	G709	A39	374999
121022.0000	A103	A15	749999
196320.5000	F660	A108	375001
196320.5000	F573	A108	375001
196320.5000	F609	A108	375001
196320.5000	F534	A108	375001
196320.5000	F658	A108	375001
196320.5000	A80	A108	375001

