36400.5000	A88	A32	375001
36406.5000	A88	A32	1500001
36477.5000	H955	A8	2125001
41031.0000	A88	E416	3000000
44757.0000	F566	E410	2000001
44860.0000	A91	K1024	250001
45021.0000	A105	A123	3000000
54031.0000	A105	K1024	500001
59293.0000	H1015	E410	999999
86630.5000	F545	K1024	374996
89909.5000	G756	A32	187500
89913.5000	G756	A32	937498
92511.0000	F612	E486	3000000
92801.0000	A32	A78	3000000
99184.5000	A32	A117	1375001
99445.5000	A32	A117	1500001
99446.0000	A32	A117	124998
110333.5000	F566	A35	1124998
110462.5000	G707	A8	874999
176023.5000	A32	H927	1124998

