37630.0000	H845	A56	2750001
37630.5000	H845	A52	2875001
44410.0000	E437	A56	249999
78319.5000	A149	A52	124999
85959.5000	F634	G773	2625001
86850.5000	A134	G773	374999
87422.0000	E493	A109	750001
90041.0000	E493	A76	3000000
90091.0000	E493	E508	3000000
93451.0000	E493	A74	3000000
93891.0000	H930	H946	3000000
93980.0000	A74	A32	3000000
94085.5000	A32	A109	1500001
94088.5000	A32	A109	749998
98231.0000	G804	G792	3000000
98581.0000	E493	E472	3000000
109561.0000	G788	A126	3000000
130678.5000	H894	G664	2375001
164530.0000	A32	F633	2750001
179701.5000	D353	G664	624999
250570.0000	A32	F633	249999

