7449.5000	A32	A23	125001
9020.5000	A32	A30	2875001
9069.5000	A32	A30	124999
9080.0000	A30	A32	500001
10730.5000	A32	F643	375001
10840.5000	A32	A63	375001
10895.0000	A32	A84	1500001
11020.5000	A32	F597	375001
12003.0000	A32	A83	1000001
12315.0000	A32	A83	1499998
12326.5000	A83	A32	2125001
12389.5000	A83	A32	374998
12934.0000	A139	A63	1250001
13343.0000	A139	A84	999998
21364.0000	A139	A63	1249994
21365.0000	A139	A63	250000
33985.5000	A139	F643	1500001
33988.0000	A139	F643	624997
35955.5000	G751	A23	1500001
35958.0000	G751	A23	625001
40050.0000	H928	F597	250001
42614.0000	C283	F597	1249994
42690.5000	F571	F597	375001
42993.0000	C283	F597	999998
42994.5000	C283	F597	375000
93102.0000	A119	A23	749997

